"anglePer","blockN","colorPer","correct","highDim","highDimCoh","irrDim","irrDimCoh","lineCoh","lineDir","angleOption","lowDim","lowDimCoh","response","rxtime","subj","isHighCorrect","isLowCorrect","lineOption",
0.7,3,0.42,1,1,2,2,1,0.7,2,1,3,2,3,0.76659,1,1,1,2,
0.42,3,0.7,1,1,1,3,1,0.4,1,2,2,2,1,0.84979,1,1,1,1,
0.58,3,0.42,1,1,1,2,1,0.6,2,1,3,1,3,0.93311,1,1,1,2,
0.42,3,0.42,0,1,1,2,1,0.6,2,2,3,1,3,0.83326,1,1,0,2,
0.3,3,0.3,0,1,2,2,2,0.7,2,2,3,2,3,0.76633,1,1,0,2,
0.42,3,0.3,1,1,2,2,2,0.7,2,2,3,1,4,2.6159,1,1,1,2,
0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,1,1.0498,1,1,1,1,
0.42,3,0.58,0,1,1,3,1,0.4,1,2,2,1,2,1.2498,1,1,0,1,
0.3,3,0.7,0,1,1,3,2,0.4,1,2,2,2,4,2.1659,1,0,1,1,
0.42,3,0.58,0,1,1,2,1,0.6,2,2,3,1,3,1.1164,1,1,0,2,
0.3,3,0.42,1,1,1,3,2,0.4,1,2,2,1,2,1.5828,1,1,1,1,
0.58,3,0.3,1,1,2,3,1,0.3,1,1,2,2,2,4.8652,1,1,1,1,
0.3,3,0.42,1,1,2,3,2,0.3,1,2,2,1,2,1.2663,1,1,1,1,
0.42,3,0.58,1,1,2,3,1,0.3,1,2,2,1,1,1.1164,1,1,1,1,
0.42,3,0.7,1,1,1,2,2,0.6,2,2,3,1,4,1.0997,1,1,1,2,
0.3,3,0.3,1,1,1,2,2,0.6,2,2,3,2,4,0.96651,1,1,1,2,
0.3,3,0.3,1,1,1,3,2,0.4,1,2,2,2,2,1.233,1,1,1,1,
0.7,3,0.3,0,1,1,3,2,0.4,1,1,2,2,3,1.1164,1,0,1,1,
0.58,3,0.3,0,1,1,3,1,0.4,1,1,2,2,3,2.1327,1,0,1,1,
0.58,3,0.3,0,1,2,3,1,0.3,1,1,2,2,1,1.5832,1,1,0,1,
0.7,3,0.3,1,1,1,3,2,0.4,1,1,2,2,2,2.1828,1,1,1,1,
0.3,3,0.58,1,1,1,2,1,0.6,2,2,3,2,4,1.2996,1,1,1,2,
0.58,3,0.7,0,1,1,3,1,0.4,1,1,2,2,3,1.6161,1,0,1,1,
0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.1498,1,1,1,2,
0.42,3,0.42,0,1,1,2,1,0.6,2,2,3,1,3,1.3664,1,1,0,2,
0.3,3,0.7,0,1,1,2,2,0.6,2,2,3,2,3,0.91652,1,1,0,2,
0.58,3,0.58,1,1,2,3,1,0.3,1,1,2,1,1,1.3663,1,1,1,1,
0.3,3,0.7,0,1,2,3,2,0.3,1,2,2,2,2,0.88314,1,1,0,1,
0.3,3,0.7,1,1,2,2,2,0.7,2,2,3,2,4,1.1831,1,1,1,2,
0.7,3,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.79981,1,1,1,2,
0.3,3,0.3,0,1,1,3,2,0.4,1,2,2,2,4,1.9993,1,0,1,1,
0.3,3,0.7,1,1,1,2,2,0.6,2,2,3,2,4,1.0663,1,1,1,2,
0.42,3,0.58,1,1,1,3,1,0.4,1,2,2,1,1,1.233,1,1,1,1,
0.3,3,0.58,1,1,1,2,1,0.6,2,2,3,2,4,2.0995,1,1,1,2,
0.3,3,0.42,0,1,2,3,2,0.3,1,2,2,1,1,2.2159,1,1,0,1,
0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,1.1163,1,1,1,2,
0.58,3,0.3,0,1,1,2,2,0.6,2,1,3,1,4,0.88314,1,1,0,2,
0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.3331,1,1,1,2,
0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,2,1.1165,1,1,1,1,
0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,0.71666,1,1,1,2,
0.58,3,0.42,0,1,2,3,1,0.3,1,1,2,1,1,1.3998,1,1,0,1,
0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,1,1.3663,1,1,1,1,
0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.0001,1,1,1,2,
0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,0.83336,1,1,1,2,
0.42,3,0.42,0,1,2,2,1,0.7,2,2,3,1,3,1.1163,1,1,0,2,
0.7,3,0.58,1,1,1,2,1,0.6,2,1,3,2,3,0.64986,1,1,1,2,
0.42,3,0.58,1,1,1,2,1,0.6,2,2,3,1,4,1.033,1,1,1,2,
0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,2,1.1496,1,1,1,1,
0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,4,0.96642,1,1,1,2,
0.42,3,0.42,1,1,2,2,1,0.7,2,2,3,1,4,0.91661,1,1,1,2,
0.42,3,0.42,1,1,1,3,1,0.4,1,2,2,1,2,1.0163,1,1,1,1,
0.58,3,0.58,1,1,1,3,1,0.4,1,1,2,1,1,1.183,1,1,1,1,
0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,2,1.8495,1,1,1,1,
0.58,3,0.58,1,1,1,3,1,0.4,1,1,2,1,1,0.94976,1,1,1,1,
0.42,3,0.3,1,1,2,2,2,0.7,2,2,3,1,4,0.89968,1,1,1,2,
0.3,3,0.42,1,1,1,3,2,0.4,1,2,2,1,2,0.84974,1,1,1,1,
0.42,3,0.7,1,1,2,3,1,0.3,1,2,2,2,1,0.8663,1,1,1,1,
0.58,3,0.58,1,1,2,2,1,0.7,2,1,3,1,3,1.7995,1,1,1,2,
0.42,3,0.7,1,1,2,2,2,0.7,2,2,3,1,4,1.7329,1,1,1,2,
0.58,3,0.42,1,1,2,3,1,0.3,1,1,2,1,2,1.0998,1,1,1,1,
0.3,3,0.3,1,1,2,2,2,0.7,2,2,3,2,4,1.3498,1,1,1,2,
0.42,3,0.3,1,1,1,2,2,0.6,2,2,3,1,4,0.84977,1,1,1,2,
0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,1,1.8662,1,1,1,1,
0.42,3,0.58,1,1,2,2,1,0.7,2,2,3,1,4,0.98306,1,1,1,2,
0.58,3,0.58,0,1,2,2,1,0.7,2,1,3,1,4,1.533,1,1,0,2,
0.7,3,0.42,0,1,2,3,2,0.3,1,1,2,1,1,0.91686,1,1,0,1,
0.58,3,0.3,1,1,2,2,2,0.7,2,1,3,1,3,1.8331,1,1,1,2,
0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.88299,1,1,1,2,
0.58,3,0.42,0,1,1,2,1,0.6,2,1,3,1,4,1.1666,1,1,0,2,
0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,4,0.9498,1,1,1,2,
0.7,3,0.7,1,1,1,3,2,0.4,1,1,2,2,1,1.0497,1,1,1,1,
0.7,3,0.58,1,1,1,2,1,0.6,2,1,3,2,3,2.1162,1,1,1,2,
0.42,3,0.58,0,1,2,2,1,0.7,2,2,3,1,3,1.0832,1,1,0,2,
0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,2,0.74982,1,1,1,1,
0.3,3,0.42,1,1,2,2,1,0.7,2,2,3,2,4,1.3662,1,1,1,2,
0.3,3,0.7,1,1,2,2,2,0.7,2,2,3,2,4,0.89962,1,1,1,2,
0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.98308,1,1,1,2,
0.42,3,0.3,1,1,1,3,1,0.4,1,2,2,2,2,0.76652,1,1,1,1,
0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,0.94984,1,1,1,2,
0.42,3,0.3,1,1,2,3,1,0.3,1,2,2,2,2,1.4497,1,1,1,1,
0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,0.63355,1,1,1,2,
0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.2665,1,1,1,2,
0.58,3,0.3,1,1,2,2,2,0.7,2,1,3,1,3,0.91635,1,1,1,2,
0.58,3,0.42,1,1,2,2,1,0.7,2,1,3,1,3,0.58334,1,1,1,2,
0.58,3,0.42,1,1,1,3,1,0.4,1,1,2,1,2,1.183,1,1,1,1,
0.7,3,0.42,0,1,1,2,1,0.6,2,1,3,2,1,1.0831,1,0,0,2,
0.58,3,0.7,1,1,2,3,1,0.3,1,1,2,2,1,0.69983,1,1,1,1,
0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,1,0.78317,1,1,1,1,
0.58,3,0.42,1,1,1,3,1,0.4,1,1,2,1,2,0.74992,1,1,1,1,
0.42,3,0.42,0,1,2,3,1,0.3,1,2,2,1,1,1.9328,1,1,0,1,
0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,0.91637,1,1,1,2,
0.3,3,0.7,0,1,2,3,2,0.3,1,2,2,2,3,0.93307,1,0,0,1,
0.3,3,0.58,1,1,2,2,1,0.7,2,2,3,2,4,1.0165,1,1,1,2,
0.42,3,0.3,0,1,1,2,2,0.6,2,2,3,1,2,1.6165,1,0,1,2,
0.58,4,0.3,0,1,2,3,1,0.3,1,1,2,2,1,0.99974,1,1,0,1,
0.42,4,0.58,1,1,2,3,1,0.3,1,2,2,1,1,1.4331,1,1,1,1,
0.58,4,0.58,1,1,2,2,1,0.7,2,1,3,1,3,1.7328,1,1,1,2,
0.58,4,0.42,0,1,1,3,1,0.4,1,1,2,1,1,0.91642,1,1,0,1,
0.7,4,0.58,1,1,1,2,1,0.6,2,1,3,2,3,0.66648,1,1,1,2,
0.7,4,0.58,1,1,1,3,2,0.4,1,1,2,1,1,0.81661,1,1,1,1,
0.7,4,0.3,1,1,1,2,2,0.6,2,1,3,2,3,1.0665,1,1,1,2,
0.7,4,0.7,1,1,2,3,2,0.3,1,1,2,2,1,1.0163,1,1,1,1,
0.7,4,0.42,1,1,1,3,2,0.4,1,1,2,1,2,1.9828,1,1,1,1,
0.7,4,0.3,1,1,1,3,2,0.4,1,1,2,2,2,0.99997,1,1,1,1,
0.3,4,0.42,1,1,1,3,2,0.4,1,2,2,1,2,1.9664,1,1,1,1,
0.58,4,0.3,1,1,1,2,2,0.6,2,1,3,1,3,0.9499,1,1,1,2,
0.7,4,0.3,1,1,1,2,2,0.6,2,1,3,2,3,0.93301,1,1,1,2,
0.42,4,0.58,0,1,2,3,1,0.3,1,2,2,1,2,0.8666,1,1,0,1,
0.3,4,0.42,1,1,2,2,1,0.7,2,2,3,2,4,0.94976,1,1,1,2,
0.58,4,0.7,1,1,2,3,1,0.3,1,1,2,2,1,0.86646,1,1,1,1,
0.7,4,0.58,1,1,1,3,2,0.4,1,1,2,1,1,3.0824,1,1,1,1,
0.3,4,0.3,1,1,2,3,2,0.3,1,2,2,2,2,0.84996,1,1,1,1,
0.7,4,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.88321,1,1,1,2,
0.58,4,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.74967,1,1,1,2,
0.3,4,0.3,1,1,1,2,2,0.6,2,2,3,2,4,1.183,1,1,1,2,
0.3,4,0.7,1,1,2,3,2,0.3,1,2,2,2,1,1.5161,1,1,1,1,
0.58,4,0.7,0,1,2,2,2,0.7,2,1,3,1,4,1.1166,1,1,0,2,
0.42,4,0.3,1,1,1,3,1,0.4,1,2,2,2,2,1.8329,1,1,1,1,
0.58,4,0.42,1,1,2,3,1,0.3,1,1,2,1,2,1.6164,1,1,1,1,
0.7,4,0.42,1,1,2,2,1,0.7,2,1,3,2,3,0.89963,1,1,1,2,
0.42,4,0.7,1,1,2,2,2,0.7,2,2,3,1,4,1.1997,1,1,1,2,
0.7,4,0.7,1,1,1,3,2,0.4,1,1,2,2,1,2.1329,1,1,1,1,
0.58,4,0.7,0,1,2,2,2,0.7,2,1,3,1,4,0.89992,1,1,0,2,
0.58,4,0.7,0,1,1,2,2,0.6,2,1,3,1,4,1.3331,1,1,0,2,
0.7,4,0.3,1,1,2,3,2,0.3,1,1,2,2,2,2.2328,1,1,1,1,
0.7,4,0.58,1,1,1,2,1,0.6,2,1,3,2,3,1.0165,1,1,1,2,
0.58,4,0.7,1,1,2,3,1,0.3,1,1,2,2,1,1.3828,1,1,1,1,
0.42,4,0.42,1,1,1,3,1,0.4,1,2,2,1,2,0.93316,1,1,1,1,
0.3,4,0.58,1,1,2,2,1,0.7,2,2,3,2,4,1.0831,1,1,1,2,
0.3,4,0.3,1,1,1,3,2,0.4,1,2,2,2,2,0.94975,1,1,1,1,
0.7,4,0.7,1,1,1,2,2,0.6,2,1,3,2,3,0.93312,1,1,1,2,
0.58,4,0.58,0,1,1,2,1,0.6,2,1,3,1,4,1.2162,1,1,0,2,
0.42,4,0.7,1,1,2,3,1,0.3,1,2,2,2,1,0.96638,1,1,1,1,
0.3,4,0.7,1,1,2,2,2,0.7,2,2,3,2,4,0.96652,1,1,1,2,
0.58,4,0.42,0,1,1,2,1,0.6,2,1,3,1,4,1.0332,1,1,0,2,
0.58,4,0.7,1,1,1,3,1,0.4,1,1,2,2,1,1.6663,1,1,1,1,
0.58,4,0.3,1,1,1,3,1,0.4,1,1,2,2,2,0.91652,1,1,1,1,
0.58,4,0.58,0,1,2,2,1,0.7,2,1,3,1,4,0.78322,1,1,0,2,
0.3,4,0.3,1,1,1,3,2,0.4,1,2,2,2,2,0.94967,1,1,1,1,
0.58,4,0.58,0,1,2,3,1,0.3,1,1,2,1,2,0.81658,1,1,0,1,
0.7,4,0.7,0,1,1,2,2,0.6,2,1,3,2,4,1.0497,1,1,0,2,
0.42,4,0.3,1,1,1,2,2,0.6,2,2,3,1,4,1.3663,1,1,1,2,
0.58,4,0.42,0,1,1,3,1,0.4,1,1,2,1,1,2.2328,1,1,0,1,
0.3,4,0.3,1,1,2,3,2,0.3,1,2,2,2,2,0.96642,1,1,1,1,
0.58,4,0.3,0,1,1,3,1,0.4,1,1,2,2,4,0.8997,1,0,0,1,
0.7,4,0.42,0,1,2,3,2,0.3,1,1,2,1,1,1.0997,1,1,0,1,
0.3,4,0.7,1,1,1,3,2,0.4,1,2,2,2,1,1.5164,1,1,1,1,
0.3,4,0.7,1,1,2,3,2,0.3,1,2,2,2,1,0.66657,1,1,1,1,
0.42,4,0.58,1,1,1,3,1,0.4,1,2,2,1,1,0.73311,1,1,1,1,
0.42,4,0.42,1,1,2,2,1,0.7,2,2,3,1,4,1.1331,1,1,1,2,
0.7,4,0.7,0,1,2,2,2,0.7,2,1,3,2,4,0.98311,1,1,0,2,
0.7,4,0.58,1,1,2,3,2,0.3,1,1,2,1,1,1.4829,1,1,1,1,
0.3,4,0.58,1,1,1,2,1,0.6,2,2,3,2,4,1.1334,1,1,1,2,
0.58,4,0.3,1,1,2,3,1,0.3,1,1,2,2,2,0.89958,1,1,1,1,
0.7,4,0.3,0,1,2,2,2,0.7,2,1,3,2,4,0.84975,1,1,0,2,
0.7,4,0.3,1,1,2,3,2,0.3,1,1,2,2,2,0.8499,1,1,1,1,
0.58,4,0.42,0,1,2,2,1,0.7,2,1,3,1,4,0.86649,1,1,0,2,
0.42,4,0.7,0,1,1,2,2,0.6,2,2,3,1,1,1.966,1,0,1,2,
0.7,4,0.42,1,1,2,2,1,0.7,2,1,3,2,3,1.1832,1,1,1,2,
0.3,4,0.58,0,1,1,3,2,0.4,1,2,2,1,4,1.2998,1,0,1,1,
0.42,4,0.42,1,1,2,3,1,0.3,1,2,2,1,2,0.91626,1,1,1,1,
0.3,4,0.58,0,1,1,2,1,0.6,2,2,3,2,3,2.0494,1,1,0,2,
0.3,4,0.42,1,1,2,2,1,0.7,2,2,3,2,4,0.79992,1,1,1,2,
0.3,4,0.42,1,1,1,2,1,0.6,2,2,3,2,4,0.73313,1,1,1,2,
0.3,4,0.7,1,1,1,3,2,0.4,1,2,2,2,1,1.5495,1,1,1,1,
0.58,4,0.7,1,1,1,3,1,0.4,1,1,2,2,1,1.2495,1,1,1,1,
0.58,4,0.3,0,1,2,2,2,0.7,2,1,3,1,4,1.0332,1,1,0,2,
0.7,4,0.7,0,1,2,2,2,0.7,2,1,3,2,4,0.96641,1,1,0,2,
0.58,4,0.42,0,1,2,2,1,0.7,2,1,3,1,4,0.84965,1,1,0,2,
0.7,4,0.3,1,1,1,3,2,0.4,1,1,2,2,2,2.0328,1,1,1,1,
0.7,4,0.42,1,1,1,3,2,0.4,1,1,2,1,2,1.0995,1,1,1,1,
0.3,4,0.7,1,1,2,2,2,0.7,2,2,3,2,4,1.083,1,1,1,2,
0.7,4,0.42,1,1,1,2,1,0.6,2,1,3,2,3,0.89953,1,1,1,2,
0.58,4,0.58,0,1,1,3,1,0.4,1,1,2,1,3,0.76649,1,0,1,1,
0.42,4,0.3,0,1,2,2,2,0.7,2,2,3,1,3,1.0497,1,1,0,2,
0.3,4,0.42,1,1,2,3,2,0.3,1,2,2,1,2,0.96642,1,1,1,1,
0.42,4,0.42,0,1,2,3,1,0.3,1,2,2,1,3,0.89975,1,0,0,1,
0.58,4,0.42,1,1,1,2,1,0.6,2,1,3,1,3,1.3329,1,1,1,2,
0.3,4,0.58,0,1,2,3,2,0.3,1,2,2,1,2,1.0829,1,1,0,1,
0.7,4,0.7,1,1,2,3,2,0.3,1,1,2,2,1,0.93305,1,1,1,1,
0.3,4,0.7,0,1,1,2,2,0.6,2,2,3,2,3,1.2496,1,1,0,2,
0.3,4,0.42,1,1,1,3,2,0.4,1,2,2,1,2,1.7659,1,1,1,1,
0.42,4,0.42,0,1,1,2,1,0.6,2,2,3,1,3,0.69998,1,1,0,2,
0.58,4,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.7328,1,1,1,2,
0.42,4,0.7,1,1,2,3,1,0.3,1,2,2,2,1,1.0831,1,1,1,1,
0.7,4,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.69986,1,1,1,2,
0.42,4,0.58,0,1,2,2,1,0.7,2,2,3,1,3,0.83307,1,1,0,2,
0.42,4,0.7,1,1,1,3,1,0.4,1,2,2,2,1,0.99987,1,1,1,1,
0.42,4,0.7,0,1,1,3,1,0.4,1,2,2,2,3,0.75005,1,0,0,1,
0.3,4,0.58,1,1,2,3,2,0.3,1,2,2,1,1,1.0997,1,1,1,1,
0.42,4,0.58,0,1,1,2,1,0.6,2,2,3,1,3,1.4829,1,1,0,2,
0.42,4,0.7,1,1,1,2,2,0.6,2,2,3,1,4,1.2829,1,1,1,2,
0.3,4,0.3,0,1,1,2,2,0.6,2,2,3,2,3,1.1496,1,1,0,2,
0.42,4,0.3,1,1,2,3,1,0.3,1,2,2,2,2,1.1663,1,1,1,1,
0.42,4,0.7,0,1,2,2,2,0.7,2,2,3,1,3,1.0001,1,1,0,2,
0.58,4,0.42,1,1,2,3,1,0.3,1,1,2,1,2,1.4161,1,1,1,1,
0.3,4,0.42,0,1,2,3,2,0.3,1,2,2,1,1,1.0164,1,1,0,1,
0.58,4,0.58,1,1,2,3,1,0.3,1,1,2,1,1,5.3152,1,1,1,1,
0.7,4,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.1332,1,1,1,2,
0.42,4,0.58,1,1,1,3,1,0.4,1,2,2,1,1,0.9497,1,1,1,1,
0.3,4,0.58,0,1,2,2,1,0.7,2,2,3,2,3,1.133,1,1,0,2,
0.58,4,0.3,1,1,2,2,2,0.7,2,1,3,1,3,1.1998,1,1,1,2,
0.42,4,0.58,0,1,1,2,1,0.6,2,2,3,1,2,0.83314,1,0,0,2,
0.58,4,0.3,1,1,1,2,2,0.6,2,1,3,1,3,0.79982,1,1,1,2,
0.42,4,0.58,0,1,2,2,1,0.7,2,2,3,1,3,0.7832,1,1,0,2,
0.3,4,0.58,1,1,1,3,2,0.4,1,2,2,1,1,0.71656,1,1,1,1,
0.7,4,0.58,1,1,2,3,2,0.3,1,1,2,1,1,0.68305,1,1,1,1,
0.7,4,0.42,1,1,1,2,1,0.6,2,1,3,2,3,0.84989,1,1,1,2,
0.3,4,0.42,0,1,1,2,1,0.6,2,2,3,2,3,0.88304,1,1,0,2,
0.42,4,0.42,0,1,1,3,1,0.4,1,2,2,1,1,0.90011,1,1,0,1,
0.42,4,0.3,0,1,1,2,2,0.6,2,2,3,1,3,1.0498,1,1,0,2,
0.3,4,0.7,0,1,1,2,2,0.6,2,2,3,2,3,1.5664,1,1,0,2,
0.7,4,0.7,1,1,1,3,2,0.4,1,1,2,2,1,0.91644,1,1,1,1,
0.58,4,0.58,0,1,1,3,1,0.4,1,1,2,1,3,1.4663,1,0,1,1,
0.42,4,0.3,0,1,2,2,2,0.7,2,2,3,1,3,1.0995,1,1,0,2,
0.42,4,0.42,0,1,1,2,1,0.6,2,2,3,1,1,0.833,1,0,0,2,
0.42,4,0.3,1,1,1,3,1,0.4,1,2,2,2,2,1.0497,1,1,1,1,
0.3,4,0.3,1,1,2,2,2,0.7,2,2,3,2,4,1.6329,1,1,1,2,
0.3,4,0.3,1,1,2,2,2,0.7,2,2,3,2,4,2.0995,1,1,1,2,
0.7,4,0.42,0,1,2,3,2,0.3,1,1,2,1,1,0.94967,1,1,0,1,
0.42,4,0.3,1,1,2,3,1,0.3,1,2,2,2,2,2.3327,1,1,1,1,
0.42,4,0.42,0,1,2,2,1,0.7,2,2,3,1,3,1.3996,1,1,0,2,
0.7,1,0.7,1,3,2,2,2,0.6,2,1,1,1,2,3.8489,2,1,1,2,
0.3,1,0.58,1,3,2,1,2,0.7,2,2,2,1,3,2.3826,2,1,1,2,
0.3,1,0.58,0,3,2,1,2,0.3,1,2,2,1,4,7.2978,2,1,0,1,
0.58,1,0.7,0,3,1,2,2,0.3,1,1,1,2,3,1.6497,2,0,1,1,
0.58,1,0.58,1,3,1,2,1,0.4,1,1,1,1,1,6.2148,2,1,1,1,
0.3,1,0.42,1,3,2,1,1,0.6,2,2,2,1,4,3.8157,2,1,1,2,
0.58,1,0.58,1,3,1,2,1,0.3,1,1,1,2,1,7.8477,2,1,1,1,
0.42,1,0.58,1,3,1,1,2,0.7,2,2,2,1,3,3.4824,2,1,1,2,
0.3,1,0.42,0,3,2,1,2,0.3,1,2,2,1,3,0.23335,2,1,0,1,
0.42,1,0.3,1,3,1,1,1,0.4,1,2,2,2,4,1.7996,2,1,1,1,
0.42,1,0.3,1,3,1,1,2,0.3,1,2,2,2,4,1.8996,2,1,1,1,
0.42,1,0.3,1,3,1,1,2,0.7,2,2,2,2,4,3.6656,2,1,1,2,
0.3,1,0.42,1,3,2,1,1,0.4,1,2,2,1,4,3.149,2,1,1,1,
0.58,1,0.58,1,3,1,2,1,0.7,2,1,1,2,2,3.1992,2,1,1,2,
0.7,1,0.7,1,3,2,2,2,0.7,2,1,1,2,2,2.1327,2,1,1,2,
0.3,1,0.58,1,3,2,1,1,0.6,2,2,2,1,3,2.7158,2,1,1,2,
0.58,1,0.7,1,3,1,2,2,0.6,2,1,1,1,2,3.0825,2,1,1,2,
0.7,1,0.42,1,3,2,2,1,0.6,2,1,1,1,2,2.2494,2,1,1,2,
0.58,1,0.3,1,3,1,2,2,0.7,2,1,1,2,2,2.7324,2,1,1,2,
0.7,1,0.3,1,3,2,2,2,0.7,2,1,1,2,2,1.7996,2,1,1,2,
0.7,1,0.42,1,3,2,2,1,0.3,1,1,1,2,1,1.733,2,1,1,1,
0.7,1,0.42,1,3,2,2,1,0.7,2,1,1,2,2,1.9494,2,1,1,2,
0.7,1,0.3,1,3,2,2,2,0.6,2,1,1,1,2,3.1159,2,1,1,2,
0.42,1,0.3,1,3,1,1,2,0.3,1,2,2,2,4,3.4323,2,1,1,1,
0.3,1,0.42,1,3,2,1,1,0.4,1,2,2,1,4,3.0655,2,1,1,1,
0.3,1,0.58,1,3,2,1,1,0.6,2,2,2,1,3,2.2993,2,1,1,2,
0.58,1,0.3,1,3,1,2,2,0.3,1,1,1,2,1,1.8661,2,1,1,1,
0.3,1,0.3,1,3,2,1,2,0.7,2,2,2,2,4,2.216,2,1,1,2,
0.42,1,0.7,1,3,1,1,1,0.4,1,2,2,2,3,1.9327,2,1,1,1,
0.7,1,0.42,1,3,2,2,1,0.7,2,1,1,2,2,1.9495,2,1,1,2,
0.7,1,0.58,1,3,2,2,1,0.6,2,1,1,1,2,1.7161,2,1,1,2,
0.42,1,0.42,0,3,1,1,1,0.6,2,2,2,1,3,3.6655,2,1,0,2,
0.42,1,0.42,1,3,1,1,2,0.7,2,2,2,1,4,2.5659,2,1,1,2,
0.3,1,0.7,1,3,2,1,2,0.3,1,2,2,2,3,5.3818,2,1,1,1,
0.7,1,0.3,0,3,2,2,2,0.3,1,1,1,2,4,1.4329,2,0,1,1,
0.42,1,0.7,1,3,1,1,1,0.6,2,2,2,2,3,1.5994,2,1,1,2,
0.42,1,0.58,1,3,1,1,1,0.6,2,2,2,1,3,0.43321,2,1,1,2,
0.58,1,0.7,0,3,1,2,2,0.6,2,1,1,1,3,2.0828,2,0,1,2,
0.42,1,0.58,1,3,1,1,1,0.4,1,2,2,1,3,2.3327,2,1,1,1,
0.42,1,0.42,1,3,1,1,1,0.4,1,2,2,1,4,1.2997,2,1,1,1,
0.58,1,0.42,1,3,1,2,1,0.6,2,1,1,1,2,5.5152,2,1,1,2,
0.7,1,0.3,1,3,2,2,2,0.3,1,1,1,2,1,4.4154,2,1,1,1,
0.42,1,0.42,0,3,1,1,2,0.3,1,2,2,1,1,2.4993,2,0,1,1,
0.42,1,0.7,0,3,1,1,2,0.7,2,2,2,2,2,4.3986,2,0,1,2,
0.58,1,0.42,0,3,1,2,1,0.4,1,1,1,1,2,5.4984,2,1,0,1,
0.3,1,0.58,1,3,2,1,1,0.4,1,2,2,1,3,4.282,2,1,1,1,
0.3,1,0.3,1,3,2,1,2,0.3,1,2,2,2,4,1.8831,2,1,1,1,
0.3,1,0.3,1,3,2,1,1,0.4,1,2,2,2,4,1.766,2,1,1,1,
0.7,1,0.7,1,3,2,2,2,0.6,2,1,1,1,2,1.4662,2,1,1,2,
0.7,1,0.58,1,3,2,2,1,0.7,2,1,1,2,2,2.1161,2,1,1,2,
0.3,1,0.7,1,3,2,1,1,0.4,1,2,2,2,3,2.9157,2,1,1,1,
0.7,1,0.7,1,3,2,2,2,0.3,1,1,1,2,1,2.3159,2,1,1,1,
0.3,1,0.58,0,3,2,1,2,0.3,1,2,2,1,1,5.1818,2,0,1,1,
0.7,1,0.42,1,3,2,2,1,0.3,1,1,1,2,1,4.7819,2,1,1,1,
0.58,1,0.7,0,3,1,2,2,0.4,1,1,1,1,3,3.549,2,0,1,1,
0.58,1,0.3,1,3,1,2,2,0.3,1,1,1,2,1,2.116,2,1,1,1,
0.58,1,0.3,0,3,1,2,2,0.7,2,1,1,2,4,6.0984,2,0,1,2,
0.58,1,0.3,0,3,1,2,2,0.4,1,1,1,1,4,2.316,2,0,1,1,
0.58,1,0.42,1,3,1,2,1,0.6,2,1,1,1,2,9.947,2,1,1,2,
0.7,1,0.58,1,3,2,2,1,0.3,1,1,1,2,1,3.4656,2,1,1,1,
0.7,1,0.58,1,3,2,2,1,0.6,2,1,1,1,2,4.1821,2,1,1,2,
0.7,1,0.7,1,3,2,2,2,0.7,2,1,1,2,2,8.4141,2,1,1,2,
0.42,1,0.3,1,3,1,1,1,0.4,1,2,2,2,4,2.2492,2,1,1,1,
0.42,1,0.7,1,3,1,1,2,0.3,1,2,2,2,3,4.5153,2,1,1,1,
0.3,1,0.7,1,3,2,1,1,0.6,2,2,2,2,3,4.5654,2,1,1,2,
0.3,1,0.3,1,3,2,1,2,0.3,1,2,2,2,4,2.1828,2,1,1,1,
0.58,1,0.3,0,3,1,2,2,0.6,2,1,1,1,4,2.3493,2,0,1,2,
